0 -27.3536

1 -17.4826

2 -17.4619

3 -17.4406

4 -17.4186

5 -17.396

6 -17.3726

7 -17.3486

8 -17.3238

9 -17.2984

10 -17.2723

11 -17.2455

12 -17.218

13 -17.1899

14 -17.161

15 -17.1316

16 -17.1014

17 -17.0705

18 -17.039

19 -17.0068

20 -16.9739

21 -16.9404

22 -16.9062

23 -16.8713

24 -16.8357

25 -16.7996

26 -16.7626

27 -16.7251

28 -16.6869

29 -16.6481

30 -16.6086

31 -16.5684

32 -16.5276

33 -16.4861

34 -16.444

35 -16.4012

36 -16.3578

37 -16.3137

38 -16.269

39 -16.2237

40 -16.1777

41 -16.131

42 -16.0838

43 -16.0358

44 -15.9874

45 -15.9381

46 -15.8884

47 -15.8379

48 -15.7869

49 -15.7352

50 -15.683

51 -15.63

52 -15.5765

53 -15.5223

54 -15.4676

55 -15.4122

56 -15.3563

57 -15.2996

58 -15.2425

59 -15.1846

60 -15.1263

61 -15.0673

62 -15.0077

63 -14.9476

64 -14.8868

65 -14.8255

66 -14.7635

67 -14.701

68 -14.6378

69 -14.5743

70 -14.5099

71 -14.4452

72 -14.3797

73 -14.3138

74 -14.2472

75 -14.1802

76 -14.1124

77 -14.0443

78 -13.9755

79 -13.9062

80 -13.8363

81 -13.7659

82 -13.695

83 -13.6235

84 -13.5515

85 -13.4788

86 -13.4059

87 -13.3321

88 -13.2581

89 -13.1833

90 -13.1082

91 -13.0324

92 -12.9563

93 -12.8794

94 -12.8022

95 -12.7244

96 -12.6462

97 -12.5675

98 -12.4881

99 -12.4085

100 -12.3281

101 -12.2476

102 -12.1662

103 -12.0847

104 -12.0023

105 -11.9199

106 -11.8366

107 -11.7531

108 -11.6691

109 -11.5845

110 -11.4997

111 -11.4141

112 -11.3284

113 -11.2419

114 -11.1554

115 -11.068

116 -10.9806

117 -10.8923

118 -10.804

119 -10.715

120 -10.6256

121 -10.5359

122 -10.4456

123 -10.3552

124 -10.264

125 -10.1728

126 -10.0808

127 -9.9888

128 -9.89602

129 -9.80315

130 -9.70973

131 -9.61592

132 -9.52192

133 -9.4272

134 -9.33257

135 -9.23703

136 -9.14169

137 -9.04546

138 -8.94931

139 -8.85251

140 -8.75548

141 -8.65819

142 -8.56027

143 -8.46246

144 -8.36376

145 -8.26534

146 -8.166

147 -8.06683

148 -7.96702

149 -7.86701

150 -7.7668

151 -7.66596

152 -7.56531

153 -7.46375

154 -7.36255

155 -7.26046

156 -7.15854

157 -7.05609

158 -6.95336

159 -6.85061

160 -6.74712

161 -6.64398

162 -6.5399

163 -6.4362

164 -6.33175

165 -6.22732

166 -6.12264

167 -6.01745

168 -5.91254

169 -5.80671

170 -5.70138

171 -5.59518

172 -5.48922

173 -5.38284

174 -5.27615

175 -5.16965

176 -5.06231

177 -4.95552

178 -4.84781

179 -4.74048

180 -4.63265

181 -4.52463

182 -4.41677

183 -4.30812

184 -4.20007

185 -4.09108

186 -3.98255

187 -3.87352

188 -3.76433

189 -3.65536

190 -3.54559

191 -3.43648

192 -3.32645

193 -3.2169

194 -3.10693

195 -2.99673

196 -2.8869

197 -2.7762

198 -2.66624

199 -2.55542

200 -2.44499

201 -2.33436

202 -2.22332

203 -2.11286

204 -2.00145

205 -1.89081

206 -1.77948

207 -1.66832

208 -1.55729

209 -1.4456

210 -1.33471

211 -1.22287

212 -1.11168

213 -1.00014

214 -0.88839

215 -0.77721

216 -0.665116

217 -0.553921

218 -0.441993

219 -0.330343

220 -0.218889

221 -0.106765

222 0.0044329

223 0.116564

224 0.228028

225 0.339674

226 0.451651

227 0.562827

228 0.674971

229 0.786191

230 0.897905

231 1.0096

232 1.1207

233 1.23268

234 1.3436

235 1.45524

236 1.56655

237 1.67747

238 1.78915

239 1.89971

240 2.01112

241 2.12196

242 2.2326

243 2.34385

244 2.45396

245 2.56499

246 2.6753

247 2.78551

248 2.89623

249 3.0058

250 3.11632

251 3.22601

252 3.33566

253 3.44575

254 3.55468

255 3.66456

256 3.77356

257 3.8825

258 3.99189

259 4.10005

260 4.20917

261 4.31741

262 4.42549

263 4.53409

264 4.64139

265 4.7496

266 4.85702

267 4.96409

268 5.07182

269 5.17816

270 5.28532

271 5.39185

272 5.49779

273 5.60454

274 5.70984

275 5.81579

276 5.92139

277 6.02606

278 6.1317

279 6.23593

280 6.34049

281 6.44509

282 6.54841

283 6.65276

284 6.75591

285 6.85892

286 6.96241

287 7.06436

288 7.16719

289 7.26926

290 7.37059

291 7.4728

292 7.57341

293 7.67449

294 7.77543

295 7.87505

296 7.97571

297 8.07507

298 8.1742

299 8.27387

300 8.37186

301 8.47064

302 8.56881

303 8.6659

304 8.76401

305 8.86054

306 8.95714
